int_player_id,str_player_name,str_positions,dt_date_of_birth,int_height,int_weight,int_overall_rating,int_potential_rating,str_best_position,int_best_overall_rating,int_value,int_wage,str_player_image_url,int_team_id,str_nationality
2644,Claudiu Andrei Keșerü,ST,1986-12-02,178,71,73,73,ST,73,0,0,https://cdn.sofifa.com/players/165/429/21_120.png,,Romania
2645,Aleš Čermák,"CAM, CM",1994-10-01,181,75,73,75,CAM,75,3800000,900,https://cdn.sofifa.com/players/244/789/21_120.png,128.0,Czech Republic
2646,Víctor Sabanter,"CDM, CM, RM",1987-08-20,173,72,73,73,CDM,73,0,0,https://cdn.sofifa.com/players/251/701/21_120.png,,Ecuador
2647,Stefanos Kapino,GK,1994-03-18,196,91,73,77,GK,73,3300000,16000,https://cdn.sofifa.com/players/205/878/21_120.png,91.0,Greece
2648,Omar El Kaddouri,"CAM, CM, LM",1990-08-21,185,82,73,73,CAM,73,3000000,1000,https://cdn.sofifa.com/players/187/702/21_120.png,129.0,Morocco
2649,Leonardo Gabriel Suárez,"RM, ST",1996-03-30,167,60,73,79,CAM,75,4800000,26000,https://cdn.sofifa.com/players/225/591/21_120.png,123.0,Argentina
2650,Daniel Raba Antolin,RM,1995-10-29,184,76,73,77,CAM,74,4400000,21000,https://cdn.sofifa.com/players/241/463/21_120.png,20.0,Spain
2651,Matthias Zimmermann,"RB, RWB",1992-06-16,177,76,73,73,RB,73,2800000,21000,https://cdn.sofifa.com/players/192/567/21_120.png,172.0,Germany
2652,Leonardo Daniel Ponzio,"CDM, CB",1982-01-29,174,71,73,73,CDM,73,600000,9000,https://cdn.sofifa.com/players/139/064/21_120.png,57.0,Argentina
2653,Tomas Petar Rogić,"CAM, CM",1992-12-16,189,88,73,74,CAM,74,3500000,39000,https://cdn.sofifa.com/players/207/928/21_120.png,102.0,Australia
2654,Marcus Danielsson,CB,1989-04-08,192,80,73,73,CB,73,2100000,13000,https://cdn.sofifa.com/players/208/440/21_120.png,484.0,Sweden
2655,Luís Rafael Soares Alves,LB,1995-05-09,178,71,73,78,LWB,74,4200000,8000,https://cdn.sofifa.com/players/218/936/21_120.png,64.0,Portugal
2656,Claudiano Igor Paes Neto,RW,1988-02-29,175,75,73,73,CAM,74,2400000,31000,https://cdn.sofifa.com/players/230/456/21_120.png,103.0,Brazil
2657,Tiago Magalhães de Sá,GK,1995-01-11,185,78,73,78,GK,73,3600000,9000,https://cdn.sofifa.com/players/241/976/21_120.png,59.0,Portugal
2658,Louis Schaub,"CAM, RM",1994-12-29,177,70,73,77,CAM,75,4200000,21000,https://cdn.sofifa.com/players/210/489/21_120.png,342.0,Austria
2659,Luiz Fernando Pereira da Silva,"LM, CAM, CM",1985-11-25,171,70,73,73,LM,73,1400000,11000,https://cdn.sofifa.com/players/180/281/21_120.png,595.0,Brazil
2660,Alberto Grassi,CM,1995-03-07,183,75,73,77,CM,75,4200000,24000,https://cdn.sofifa.com/players/220/475/21_120.png,93.0,Italy
2661,Janis Blaswich,GK,1991-05-02,193,88,73,75,GK,73,2500000,6000,https://cdn.sofifa.com/players/204/092/21_120.png,433.0,Germany
2662,Rafael da Silva,"ST, LW, RW",1992-04-04,179,73,73,73,RW,74,3100000,12000,https://cdn.sofifa.com/players/207/676/21_120.png,409.0,Brazil
2663,Danny Blum,"LM, LW",1991-01-07,183,83,73,73,LM,73,3000000,16000,https://cdn.sofifa.com/players/208/700/21_120.png,294.0,Germany
2664,Adriel D'Avila Ba Loua,"RW, LW",1996-07-25,170,64,73,78,LM,75,4600000,900,https://cdn.sofifa.com/players/230/972/21_120.png,128.0,Ivory Coast
2665,Ritchie Ria Alfons De Laet,"CB, LB, RB",1988-11-28,186,77,73,73,CB,73,2100000,16000,https://cdn.sofifa.com/players/175/932/21_120.png,136.0,Belgium
2666,Iván Balliu Campeny,RB,1992-01-01,174,65,73,73,RB,73,2800000,8000,https://cdn.sofifa.com/players/203/581/21_120.png,177.0,Albania
2667,Axel Tuanzebe,CB,1997-11-14,185,75,73,81,CB,75,6500000,55000,https://cdn.sofifa.com/players/231/485/21_120.png,10.0,England
2668,Thiago Marcos Rolim Nascimento,"LW, LM",1996-02-29,169,67,73,73,LW,73,3500000,13000,https://cdn.sofifa.com/players/230/462/21_120.png,173.0,Brazil
2669,Yannis Salibur,"RM, ST",1991-01-24,177,76,73,73,RM,73,3000000,13000,https://cdn.sofifa.com/players/190/014/21_120.png,214.0,France
2670,Lisandro Magallán,CB,1993-09-27,185,83,73,75,CB,75,3300000,12000,https://cdn.sofifa.com/players/211/263/21_120.png,234.0,Argentina
2671,Leonardo Ezequiel Godoy,RB,1995-04-28,173,70,73,78,RB,73,4200000,11000,https://cdn.sofifa.com/players/228/415/21_120.png,196.0,Argentina
2672,Agustín Bouzat,RW,1994-03-28,169,72,73,74,LM,74,3600000,16000,https://cdn.sofifa.com/players/232/255/21_120.png,162.0,Argentina
2673,Aleksandr Maksimenko,GK,1998-03-19,187,82,73,83,GK,73,6000000,24000,https://cdn.sofifa.com/players/233/791/21_120.png,107.0,Russia
2674,Emmanuel Agyemang-Badu,"CM, CDM",1990-12-02,173,71,73,73,CM,73,3000000,22000,https://cdn.sofifa.com/players/192/575/21_120.png,134.0,Ghana
2675,Mikel Ndubusi Agu,CDM,1993-05-27,185,79,73,76,CB,76,3500000,9000,https://cdn.sofifa.com/players/209/984/21_120.png,182.0,Nigeria
2676,Domingo Felipe Blanco,"CM, RM, RW",1995-04-22,167,63,73,76,CAM,77,4000000,15000,https://cdn.sofifa.com/players/224/065/21_120.png,140.0,Argentina
2677,Hugo Goiteira Regalo,CB,1992-02-29,190,88,73,73,CB,73,2600000,11000,https://cdn.sofifa.com/players/230/209/21_120.png,307.0,Brazil
2678,Carlos Gabriel González Espínola,ST,1993-02-04,183,80,73,74,ST,74,3600000,13000,https://cdn.sofifa.com/players/227/394/21_120.png,179.0,Paraguay
2679,Álvaro Daniel Pereira Barragán,LB,1985-11-28,180,78,73,73,LB,73,1100000,650,https://cdn.sofifa.com/players/172/098/21_120.png,518.0,Uruguay
2680,Jérémie Bela,"LM, RM, ST",1993-04-08,173,71,73,73,LM,73,3200000,15000,https://cdn.sofifa.com/players/212/035/21_120.png,178.0,Angola
2681,Guilherme Augusto Vieira dos Santos,"LM, RM",1995-04-13,180,65,73,76,RM,74,4000000,13000,https://cdn.sofifa.com/players/234/819/21_120.png,430.0,Brazil
2682,Tobias Sippel,GK,1988-03-22,183,80,73,73,GK,73,1500000,20000,https://cdn.sofifa.com/players/177/475/21_120.png,22.0,Germany
2683,Leandro Damião da Silva dos Santos,ST,1989-07-22,188,90,73,73,ST,73,3000000,12000,https://cdn.sofifa.com/players/198/213/21_120.png,232.0,Brazil
2684,Alhassan Wakaso,CDM,1992-01-07,178,82,73,74,CB,76,2900000,9000,https://cdn.sofifa.com/players/200/773/21_120.png,182.0,Ghana
2685,Christian Lund Gytkjær,ST,1990-05-06,185,77,73,73,ST,73,3000000,5000,https://cdn.sofifa.com/players/201/285/21_120.png,251.0,Denmark
2686,Odil Akhmedov,"CM, CDM",1987-11-25,180,75,73,73,CM,73,2400000,12000,https://cdn.sofifa.com/players/181/573/21_120.png,526.0,Uzbekistan
2687,André de Castro Pereira,"CM, CDM, CAM",1988-04-02,181,75,73,73,CM,73,2400000,12000,https://cdn.sofifa.com/players/184/133/21_120.png,59.0,Portugal
2688,Richard Strebinger,GK,1993-02-14,194,90,73,76,GK,73,3000000,18000,https://cdn.sofifa.com/players/209/990/21_120.png,320.0,Austria
2689,Omar Andrés Fernández Frasica,"LM, CM, CAM",1993-02-11,166,61,73,73,LM,73,3200000,8000,https://cdn.sofifa.com/players/241/990/21_120.png,271.0,Colombia
2690,Roberto Suárez Pier,"CB, CDM",1995-02-16,182,74,73,79,CB,75,4200000,17000,https://cdn.sofifa.com/players/213/063/21_120.png,55.0,Spain
2691,Erik Nascimento de Lima,"CF, ST, RM",1994-07-18,170,65,73,75,CF,74,3900000,12000,https://cdn.sofifa.com/players/216/391/21_120.png,262.0,Brazil
2692,Osvaldo Murilo Lodeiro Ferreira,"CB, RB, LB",2000-02-29,185,81,73,73,CB,73,3000000,12000,https://cdn.sofifa.com/players/230/215/21_120.png,158.0,Brazil
2693,蒿俊闵,"CM, CDM",1987-03-24,178,78,73,73,CM,73,1900000,16000,https://cdn.sofifa.com/players/182/343/21_120.png,284.0,China PR
2694,Ezequiel Matías Muñoz,CB,1990-10-08,185,78,73,73,CB,73,2500000,15000,https://cdn.sofifa.com/players/186/695/21_120.png,140.0,Argentina
2695,Miguel Alfonso Herrero Javaloyas,"CM, CDM",1988-07-29,182,68,73,73,CM,73,2500000,16000,https://cdn.sofifa.com/players/190/535/21_120.png,81.0,Spain
2696,Claudio Gastón Corvalán,LB,1989-03-23,179,78,73,73,LB,73,2200000,11000,https://cdn.sofifa.com/players/211/272/21_120.png,281.0,Argentina
2697,Antonio Latorre Grueso,"LB, LWB",1997-11-21,171,64,73,81,LWB,74,6500000,20000,https://cdn.sofifa.com/players/232/008/21_120.png,45.0,Spain
2698,Adem Büyük,"LM, ST",1987-08-30,177,78,73,73,LM,73,2400000,13000,https://cdn.sofifa.com/players/167/753/21_120.png,183.0,Turkey
2699,Juan Marcelo Escobar Chena,"RB, CB",1995-07-03,177,76,73,78,CB,75,4300000,35000,https://cdn.sofifa.com/players/247/881/21_120.png,122.0,Paraguay
2700,Andrija Živković,"RM, RW, LW",1996-07-11,169,68,73,77,CAM,76,4400000,1000,https://cdn.sofifa.com/players/220/746/21_120.png,129.0,Serbia
2701,Denys Garmash,"CAM, CM",1990-04-19,186,73,73,73,CAM,75,2900000,850,https://cdn.sofifa.com/players/206/411/21_120.png,110.0,Ukraine
2702,José Iván Rodríguez Rebollar,CDM,1996-06-17,171,61,73,79,CDM,74,4400000,16000,https://cdn.sofifa.com/players/237/131/21_120.png,132.0,Mexico
2703,Walter Alejandro Gargano Guevara,"CDM, CM, RM",1984-07-23,168,65,73,73,CDM,73,850000,700,https://cdn.sofifa.com/players/182/859/21_120.png,205.0,Uruguay
2704,Artur Ioniță,"CM, CAM",1990-08-17,184,73,73,73,CB,75,3000000,16000,https://cdn.sofifa.com/players/192/587/21_120.png,154.0,Moldova
2705,Hugo Martín Nervo,"CB, RB",1991-01-06,181,83,73,74,CB,74,2800000,20000,https://cdn.sofifa.com/players/213/581/21_120.png,255.0,Argentina
2706,Jorge Renato Praceira Diniz,CB,1992-02-29,180,74,73,75,CB,75,3100000,27000,https://cdn.sofifa.com/players/236/109/21_120.png,77.0,Brazil
2707,Timothy Evans Fosu-Mensah,"RB, CB",1998-01-02,185,78,73,81,CB,74,6500000,55000,https://cdn.sofifa.com/players/232/270/21_120.png,10.0,Netherlands
2708,Pedro Filipe Figueiredo Rodrigues,"CM, CDM",1997-05-20,183,69,73,79,CM,75,4800000,1000,https://cdn.sofifa.com/players/239/950/21_120.png,70.0,Portugal
2709,Gustavo Raúl Gómez Portillo,CB,1993-05-06,185,85,73,76,CB,75,0,0,https://cdn.sofifa.com/players/218/191/21_120.png,,Paraguay
2710,Dia Saba,"CAM, ST, RM",1992-11-18,168,70,73,74,LM,75,3500000,13000,https://cdn.sofifa.com/players/247/375/21_120.png,502.0,Israel
2711,Amato Ciciretti,"RW, CAM",1993-12-31,170,62,73,74,CAM,74,3600000,4000,https://cdn.sofifa.com/players/206/160/21_120.png,302.0,Italy
2712,Oluwasemilogo Adesewo Ibidapo Ajayi,"CB, CDM",1993-11-09,193,83,73,76,CB,75,3500000,52000,https://cdn.sofifa.com/players/207/952/21_120.png,125.0,Nigeria
2713,Edgar Antonio Méndez Ortega,"RM, RW, LM",1990-01-02,187,78,73,73,RM,73,2900000,19000,https://cdn.sofifa.com/players/219/728/21_120.png,63.0,Spain
2714,Willem Janssen,CB,1986-07-04,186,75,73,73,CB,73,1500000,13000,https://cdn.sofifa.com/players/158/800/21_120.png,184.0,Netherlands
2715,Konstantinos Mavropanos,CB,1997-12-11,194,88,73,84,CB,75,6500000,42000,https://cdn.sofifa.com/players/242/000/21_120.png,144.0,Greece
2716,Lionel Jules Carole,"LB, LWB",1991-04-12,182,78,73,73,LB,73,2700000,22000,https://cdn.sofifa.com/players/201/041/21_120.png,101.0,France
2717,Marlon Lourival Nideiro Cintra,CAM,1996-02-29,169,66,73,73,CAM,73,3500000,20000,https://cdn.sofifa.com/players/230/482/21_120.png,104.0,Brazil
2718,Ørjan Håskjold Nyland,GK,1990-09-10,193,90,73,73,GK,73,0,0,https://cdn.sofifa.com/players/185/427/21_120.png,,Norway
2719,Jürgen Damm Rascón,RM,1992-11-07,185,70,73,73,RM,73,3200000,8000,https://cdn.sofifa.com/players/207/444/21_120.png,319.0,Mexico
2720,Rasmus Nissen Kristensen,"RB, RWB, RM",1997-07-11,186,75,73,79,RB,73,4600000,17000,https://cdn.sofifa.com/players/233/301/21_120.png,133.0,Denmark
2721,Markus Henriksen,"CDM, CM",1992-07-25,187,80,73,74,CDM,73,3100000,7000,https://cdn.sofifa.com/players/190/549/21_120.png,266.0,Norway
2722,Mohamed El Shenawy,GK,1988-12-18,191,86,73,73,GK,73,0,0,https://cdn.sofifa.com/players/228/182/21_120.png,,Egypt
2723,颜骏凌,GK,1991-01-28,191,83,73,75,GK,73,2500000,9000,https://cdn.sofifa.com/players/224/599/21_120.png,238.0,China PR
2724,Leonardo Miguel Garcia Caldeira,"CAM, LM",1996-02-29,175,75,73,73,CAM,73,3500000,10000,https://cdn.sofifa.com/players/230/487/21_120.png,195.0,Brazil
2725,Leonardo Rodrigues Pereira,"LM, LW",1986-09-22,172,65,73,73,RW,74,1900000,16000,https://cdn.sofifa.com/players/194/135/21_120.png,284.0,Brazil
2726,Bruno Zuculini,"CDM, CB",1993-04-02,182,77,73,76,CDM,74,3500000,13000,https://cdn.sofifa.com/players/203/864/21_120.png,57.0,Argentina
2727,Alvin Severino Sousa Diniz,"CAM, CM",1996-02-29,183,79,73,73,CAM,73,3500000,10000,https://cdn.sofifa.com/players/230/488/21_120.png,207.0,Brazil
2728,Ryan Jiro Gravenberch,"CM, CDM",2002-05-16,190,79,73,88,CAM,75,7000000,5000,https://cdn.sofifa.com/players/246/104/21_120.png,35.0,Netherlands
2729,Ahmed Musa,"LM, ST",1992-10-14,171,66,73,73,LM,73,3200000,30000,https://cdn.sofifa.com/players/201/818/21_120.png,168.0,Nigeria
2730,Viktor Kovalenko,"CAM, CM",1996-02-14,182,76,73,80,CAM,75,6000000,750,https://cdn.sofifa.com/players/228/698/21_120.png,79.0,Ukraine
2731,Luca Cigarini,"CM, CDM",1986-06-20,175,72,73,73,CM,73,1400000,11000,https://cdn.sofifa.com/players/173/146/21_120.png,234.0,Italy
2732,Facundo Tomás Quignón,"CDM, CM",1993-05-02,174,75,73,74,CDM,73,3100000,14000,https://cdn.sofifa.com/players/202/331/21_120.png,174.0,Argentina
2733,Bogdan Butko,RB,1991-01-13,180,68,73,73,RB,73,2700000,9000,https://cdn.sofifa.com/players/206/427/21_120.png,339.0,Ukraine
2734,Welinton Souza Silva,CB,1989-04-10,181,81,73,73,CB,73,2100000,41000,https://cdn.sofifa.com/players/192/091/21_120.png,100.0,Brazil
2735,Jorge Franco Alviz,LM,1993-10-29,184,75,73,74,LM,73,3600000,19000,https://cdn.sofifa.com/players/215/644/21_120.png,63.0,Spain
2736,Sam Clucas,"CM, CDM",1990-09-25,188,74,73,73,CM,73,3000000,24000,https://cdn.sofifa.com/players/193/884/21_120.png,169.0,England
2737,Fabrício Sandro Arnoia Sepa,"RW, CF",1992-02-29,175,73,73,73,RW,73,3100000,32000,https://cdn.sofifa.com/players/230/493/21_120.png,52.0,Brazil
2738,Renato Ribeiro Calixto Aguiar,"RW, RM",1988-10-04,167,68,73,73,RW,73,2500000,15000,https://cdn.sofifa.com/players/192/349/21_120.png,502.0,Brazil
2739,José Carlos Coentrão Marafona,GK,1987-05-08,190,86,73,73,GK,73,1000000,9000,https://cdn.sofifa.com/players/200/798/21_120.png,206.0,Portugal
2740,Jeremy Toljan,"RB, LB",1994-08-08,182,73,73,76,RWB,74,3700000,33000,https://cdn.sofifa.com/players/214/622/21_120.png,76.0,Germany
2741,Ezri Konsa Ngoyo,"CB, RB",1997-10-23,183,77,73,84,CB,75,6500000,32000,https://cdn.sofifa.com/players/227/678/21_120.png,48.0,England
2742,Stéphane M'Bia Etoundi,"CB, CDM",1986-05-20,187,87,73,73,CB,73,1000000,13000,https://cdn.sofifa.com/players/164/959/21_120.png,231.0,Cameroon
2743,Josip Mišić,"CM, CDM, CAM",1994-06-28,184,79,73,75,CAM,75,3700000,1000,https://cdn.sofifa.com/players/231/007/21_120.png,129.0,Croatia
2744,Ola Williams Kamara,"ST, LW",1989-10-15,184,71,73,73,ST,73,3000000,8000,https://cdn.sofifa.com/players/179/551/21_120.png,244.0,Norway
2745,Raúl García Carnero,"LB, LM",1989-04-30,180,74,73,73,LB,73,2200000,15000,https://cdn.sofifa.com/players/198/240/21_120.png,81.0,Spain
2746,Diego Hipólito da Silva Lopes,"CAM, LW",1994-05-03,171,64,73,75,CAM,75,3800000,10000,https://cdn.sofifa.com/players/210/016/21_120.png,137.0,Brazil
2747,Maxime Barthelmé,"RM, CM",1988-09-08,176,73,73,73,RM,73,2500000,8000,https://cdn.sofifa.com/players/192/608/21_120.png,264.0,France
2748,Carlos Sebastián Sosa Silva,GK,1986-08-19,182,79,73,73,GK,73,1000000,9000,https://cdn.sofifa.com/players/205/409/21_120.png,140.0,Uruguay
2749,Jack Stacey,"RWB, RB",1996-04-06,178,62,73,78,RWB,73,4300000,10000,https://cdn.sofifa.com/players/221/282/21_120.png,105.0,England
2750,Lúcio Anselmo Calegario Pitta,"CM, LB",1992-02-29,169,69,73,73,CM,73,3000000,30000,https://cdn.sofifa.com/players/230/242/21_120.png,103.0,Brazil
2751,Diego Martín Zabala Morales,"RM, LM",1991-09-19,172,64,73,73,RM,73,3100000,15000,https://cdn.sofifa.com/players/232/546/21_120.png,371.0,Uruguay
2752,Michel Aebischer,"CM, CDM",1997-01-06,185,76,73,82,CM,75,6500000,16000,https://cdn.sofifa.com/players/236/898/21_120.png,153.0,Switzerland
2753,Juan Carlos Real Ruiz,"CM, CAM, ST",1991-03-15,183,73,73,73,CAM,74,3000000,20000,https://cdn.sofifa.com/players/204/387/21_120.png,113.0,Spain
2754,Dmytro Chygrynskyi,CB,1986-11-07,189,85,73,73,CB,73,1500000,1000,https://cdn.sofifa.com/players/176/483/21_120.png,142.0,Ukraine
2755,Waldemar Anton,"CB, CDM",1996-07-20,189,75,73,79,CB,75,4400000,16000,https://cdn.sofifa.com/players/229/476/21_120.png,144.0,Germany
2756,Carlos María de Pena Bonino,LM,1992-03-11,177,72,73,73,LM,73,3100000,900,https://cdn.sofifa.com/players/231/012/21_120.png,110.0,Uruguay
2757,Mikkel Damsgaard,LW,2000-07-03,180,71,73,83,CAM,76,6500000,11000,https://cdn.sofifa.com/players/241/508/21_120.png,92.0,Denmark
2758,Francisco Evanilson de Lima Barbosa,ST,1999-10-06,193,87,73,86,ST,75,7500000,9000,https://cdn.sofifa.com/players/256/612/21_120.png,34.0,Brazil
2759,Romain Métanire,RB,1990-03-28,178,74,73,73,RB,73,2600000,7000,https://cdn.sofifa.com/players/199/781/21_120.png,263.0,Madagascar
2760,Mathias Pereira Lage,"LM, CM",1996-11-30,180,67,73,80,RM,74,6000000,17000,https://cdn.sofifa.com/players/233/061/21_120.png,114.0,Portugal
2761,Caio Welson Chissano Dourado,"LB, LM",1988-02-29,173,74,73,73,LB,73,2100000,26000,https://cdn.sofifa.com/players/230/246/21_120.png,77.0,Brazil
2762,Johannes Geis,"CDM, CM, CB",1993-08-17,181,81,73,75,CDM,74,3400000,11000,https://cdn.sofifa.com/players/202/087/21_120.png,242.0,Germany
2763,Lucas Daniel Cavallini,ST,1992-12-28,182,89,73,73,ST,73,3300000,8000,https://cdn.sofifa.com/players/213/095/21_120.png,373.0,Canada
2764,Rúben Tiago Rodrigues Ribeiro,"LW, CAM",1987-08-01,175,67,73,73,LW,73,2400000,14000,https://cdn.sofifa.com/players/182/632/21_120.png,346.0,Portugal
2765,Håvard Nordtveit,"CB, CDM",1990-06-21,188,83,73,73,CB,73,2500000,24000,https://cdn.sofifa.com/players/182/888/21_120.png,39.0,Norway
2766,Giuseppe Rossi,"ST, CAM",1987-02-01,173,72,73,73,CF,76,1900000,8000,https://cdn.sofifa.com/players/162/409/21_120.png,424.0,Italy
2767,Ivan Oblyakov,"CM, LM",1998-07-05,175,74,73,83,CAM,76,7000000,24000,https://cdn.sofifa.com/players/234/857/21_120.png,97.0,Russia
2768,Sean Longstaff,"CM, CAM",1997-10-30,180,65,73,83,CM,75,7000000,26000,https://cdn.sofifa.com/players/237/161/21_120.png,37.0,England
2769,Daniel Akpeyi,GK,1986-03-08,189,86,73,73,GK,73,525000,650,https://cdn.sofifa.com/players/241/769/21_120.png,273.0,Nigeria
2770,Ilija Nestorovski,ST,1990-03-19,182,75,73,73,ST,73,3000000,16000,https://cdn.sofifa.com/players/199/274/21_120.png,94.0,North Macedonia
2771,Luca Zuffi,"CAM, CDM, CM",1990-03-27,180,70,73,73,CM,75,2900000,14000,https://cdn.sofifa.com/players/210/538/21_120.png,152.0,Switzerland
2772,Bruno Miguel Semedo Varela,GK,1994-11-04,191,87,73,75,GK,73,2900000,7000,https://cdn.sofifa.com/players/219/754/21_120.png,182.0,Portugal
2773,Dennis Man,RW,1998-08-26,183,82,73,82,LM,75,7000000,12000,https://cdn.sofifa.com/players/239/978/21_120.png,291.0,Romania
2774,Sebastian Larsson,"CM, CDM",1985-06-06,178,70,73,73,CM,73,1200000,6000,https://cdn.sofifa.com/players/164/459/21_120.png,413.0,Sweden
2775,Amir Abedzadeh,GK,1993-04-26,186,80,73,75,GK,73,2800000,7000,https://cdn.sofifa.com/players/237/419/21_120.png,282.0,Iran
2776,Jean-Charles Castelletto,CB,1995-01-26,185,76,73,77,CB,75,3800000,18000,https://cdn.sofifa.com/players/213/868/21_120.png,99.0,Cameroon
2777,Adrián Alexei Aldrete Rodríguez,LB,1988-06-14,177,75,73,73,LB,73,2100000,40000,https://cdn.sofifa.com/players/167/532/21_120.png,122.0,Mexico
2778,Jérémy Pied,"RB, LB",1989-02-23,173,73,73,73,RB,73,2200000,24000,https://cdn.sofifa.com/players/183/916/21_120.png,40.0,France
2779,Mike van der Hoorn,CB,1992-10-15,190,83,73,75,CB,75,3200000,18000,https://cdn.sofifa.com/players/207/725/21_120.png,190.0,Netherlands
2780,Alexandros Paschalakis,GK,1989-07-28,197,92,73,73,GK,73,2000000,850,https://cdn.sofifa.com/players/240/493/21_120.png,129.0,Greece
2781,Adrien Trebel,"CM, CDM",1991-03-03,174,74,73,73,CM,73,3000000,19000,https://cdn.sofifa.com/players/203/886/21_120.png,163.0,France
2782,Nicola Murru,LB,1994-12-16,180,74,73,78,LB,73,4200000,14000,https://cdn.sofifa.com/players/205/934/21_120.png,54.0,Italy
2783,Nildo Enaldo Reisão Dinis,"CDM, CB",1996-02-29,191,90,73,73,CDM,73,3100000,21000,https://cdn.sofifa.com/players/236/142/21_120.png,87.0,Brazil
2784,Jermain Colin Defoe,ST,1982-10-07,171,65,73,73,ST,73,1000000,33000,https://cdn.sofifa.com/players/050/542/21_120.png,121.0,England
2785,Walker Zimmerman,CB,1993-05-19,191,89,73,75,CB,75,3200000,7000,https://cdn.sofifa.com/players/212/591/21_120.png,369.0,United States
2786,Eric Fernando Botteghin,CB,1987-08-31,193,89,73,73,CB,73,2000000,11000,https://cdn.sofifa.com/players/203/888/21_120.png,84.0,Brazil
2787,Massimo Bruno,"CAM, LM, RM",1993-09-17,178,73,73,74,CAM,74,3600000,13000,https://cdn.sofifa.com/players/203/633/21_120.png,189.0,Belgium
2788,Paul Joseph Arriola Hendricks,"RM, RW, CAM",1995-02-05,168,66,73,76,RM,74,4000000,7000,https://cdn.sofifa.com/players/217/714/21_120.png,244.0,United States
2789,Juliano Wagner Mascarinhas Concp.,CDM,1996-02-29,183,80,73,73,CDM,73,3100000,18000,https://cdn.sofifa.com/players/230/259/21_120.png,104.0,Brazil
2790,Siebe Schrijvers,"ST, CAM",1996-07-18,180,67,73,78,CAM,77,4700000,19000,https://cdn.sofifa.com/players/209/780/21_120.png,83.0,Belgium
2791,Felipe Andrés Mora Aliaga,ST,1993-08-02,175,72,73,74,ST,74,3600000,13000,https://cdn.sofifa.com/players/213/620/21_120.png,171.0,Chile
2792,Sebastián Alberto Torrico,GK,1980-02-22,183,84,73,73,GK,73,350000,8000,https://cdn.sofifa.com/players/216/692/21_120.png,138.0,Argentina
2793,Yohan Boli,ST,1993-11-17,181,78,73,75,ST,75,0,0,https://cdn.sofifa.com/players/228/981/21_120.png,,Ivory Coast
2794,Jesús Alberto Dátolo,"CAM, CM",1984-05-19,179,77,73,73,CAM,73,1000000,10000,https://cdn.sofifa.com/players/142/966/21_120.png,270.0,Argentina
2795,Sam Larsson,LW,1993-04-10,179,70,73,73,CAM,74,3200000,16000,https://cdn.sofifa.com/players/209/782/21_120.png,484.0,Sweden
2796,Artur Boruc,GK,1980-02-20,193,88,73,73,GK,73,350000,5000,https://cdn.sofifa.com/players/105/846/21_120.png,272.0,Poland
2797,Sébastien Dewaest,CB,1991-05-27,188,91,73,73,CB,73,2500000,13000,https://cdn.sofifa.com/players/184/183/21_120.png,130.0,Belgium
2798,Zakarya Bergdich,LB,1989-01-07,178,69,73,73,LB,73,2200000,19000,https://cdn.sofifa.com/players/199/800/21_120.png,245.0,Morocco
2799,Fabrizio Angileri,"LB, LWB",1994-03-15,184,84,73,76,LB,74,3700000,13000,https://cdn.sofifa.com/players/215/160/21_120.png,57.0,Argentina
2800,Jens Petter Hauge,LW,1999-10-12,184,75,73,82,RM,75,6500000,24000,https://cdn.sofifa.com/players/233/848/21_120.png,25.0,Norway
2801,Kevin Müller,GK,1991-03-15,190,90,73,73,GK,73,2100000,16000,https://cdn.sofifa.com/players/202/873/21_120.png,287.0,Germany
2802,Muamer Tanković,"LW, LM, CAM",1995-02-22,180,74,73,76,CAM,75,4000000,1000,https://cdn.sofifa.com/players/209/529/21_120.png,142.0,Sweden
2803,Jules Olivier Ntcham,"CM, CAM, CDM",1996-02-09,180,82,73,80,CAM,75,6000000,34000,https://cdn.sofifa.com/players/218/745/21_120.png,102.0,France
2804,Julio César Domínguez Juárez,"CB, RB",1987-11-08,177,70,73,73,CB,73,2000000,40000,https://cdn.sofifa.com/players/177/273/21_120.png,122.0,Mexico
2805,Thiago Ezequiel Almada,"CAM, CM, LW",2001-04-26,171,62,73,89,CAM,75,8000000,8000,https://cdn.sofifa.com/players/245/371/21_120.png,162.0,Argentina
2806,Vincent Le Goff,LB,1989-10-15,177,69,73,73,LB,73,2600000,22000,https://cdn.sofifa.com/players/193/148/21_120.png,252.0,France
2807,Viktor Vasin,CB,1988-10-06,192,83,73,73,CB,73,2100000,30000,https://cdn.sofifa.com/players/187/517/21_120.png,97.0,Russia
2808,Julián Alberto Velázquez,CB,1990-10-23,184,80,73,74,CB,74,2800000,10000,https://cdn.sofifa.com/players/210/814/21_120.png,440.0,Argentina
2809,Rade Krunić,CM,1993-10-07,184,74,73,74,CAM,74,3600000,28000,https://cdn.sofifa.com/players/229/758/21_120.png,25.0,Bosnia Herzegovina
2810,Alireza Safar Beiranvand,GK,1992-09-21,194,81,73,75,GK,73,2800000,13000,https://cdn.sofifa.com/players/241/790/21_120.png,136.0,Iran
2811,Youssouf Fofana,"CM, CDM",1999-01-10,176,69,73,79,CM,75,4900000,26000,https://cdn.sofifa.com/players/245/630/21_120.png,43.0,France
